Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
20456056,334,7175,02/14/2023 14:52,HTO Park (Queens Quay W),7076,02/14/2023 14:57,York St / Queens Quay W,3327,Casual Member
20456065,214,7105,02/14/2023 14:53,Queen St E / Sackville St,7505,02/14/2023 14:56,Ontario St / Adelaide St E -SMART,1886,Annual Member
20456076,107,7366,02/14/2023 14:54,Fort York Blvd / Bathurst St SMART,7000,02/14/2023 14:56,Fort York  Blvd / Capreol Ct,2417,Casual Member
20456093,518,7389,02/14/2023 14:55,College Park- Gerrard Entrance,7170,02/14/2023 15:04,Spadina Ave / Willcocks St,2871,Casual Member
20456105,320,7274,02/14/2023 14:56,Queen's Park Cres E / Grosvenor St - SMART,7002,02/14/2023 15:02,St. George St / Bloor St W,2942,Annual Member
20456138,809,7322,02/14/2023 14:59,King St W / Brant St,7284,02/14/2023 15:12,University Ave / King St W - SMART,6906,Casual Member
20456164,530,7256,02/14/2023 15:01,Vanauley St / Queen St W - SMART,7035,02/14/2023 15:10,Queen St W / Ossington Ave,3300,Casual Member
20456199,622,7066,02/14/2023 15:03,Willcocks St / St. George St,7385,02/14/2023 15:14,20 Charles St E,5333,Casual Member
20456209,1876,7058,02/14/2023 15:05,Huron/ Harbord St,7729,02/14/2023 15:36,NULL,3230,Casual Member
20456260,2198,7248,02/14/2023 15:09,Baldwin Ave / Spadina Ave - SMART,7256,02/14/2023 15:46,Vanauley St / Queen St W - SMART,7121,Casual Member
20456263,308,7489,02/14/2023 15:09,Sumach St  / Queen St E,7065,02/14/2023 15:14,Dundas St E / Parliament St,967,Casual Member
20456280,555,7514,02/14/2023 15:11,Humber Bay Shores Park / Marine Parade Dr,7220,02/14/2023 15:20,Lake Shore Blvd W / Ellis Ave,4975,Annual Member
20456302,502,7204,02/14/2023 15:13,College St / Crawford St,7037,02/14/2023 15:21,Bathurst St / Dundas St W,2829,Annual Member
20456325,551,7476,02/14/2023 15:16,Symington Ave / Dupont St,7566,02/14/2023 15:25,Weston Rd / St Clair Ave W - SMART,4250,Annual Member
20456328,856,7030,02/14/2023 15:16,Bay St / Wellesley St W,7257,02/14/2023 15:30,Dundas St W / St. Patrick St,5685,Casual Member
20456340,2089,7286,02/14/2023 15:17,Gerrard St E / Broadview - SMART,7713,02/14/2023 15:52,NULL,7162,Casual Member
20456362,431,7256,02/14/2023 15:20,Vanauley St / Queen St W - SMART,7712,02/14/2023 15:27,NULL,5353,Casual Member
20456369,380,7719,02/14/2023 15:21,NULL,7324,02/14/2023 15:27,King St W / Charlotte St (West Side),5615,Casual Member
20456382,844,7119,02/14/2023 15:22,Sumach St / Carlton St. (Riverdale Farm),7029,02/14/2023 15:36,Bay St / Bloor St W (East Side),3996,Casual Member
20456417,557,7705,02/14/2023 15:25,NULL,7357,02/14/2023 15:34,Lake Shore Blvd E / Leslie St,645,Casual Member
20456428,1237,7502,02/14/2023 15:26,University Ave / College St (East),7502,02/14/2023 15:47,University Ave / College St (East),1500,Casual Member
20456438,248,7042,02/14/2023 15:27,Sherbourne St / Wellesley St E,7241,02/14/2023 15:31,519 Church St - SMART,5717,Casual Member
20456439,1123,7655,02/14/2023 15:27,Danforth Ave / Dewhurst Blvd,7246,02/14/2023 15:45,Yonge St / Bloor St,5408,Casual Member
20456466,279,7474,02/14/2023 15:29,Clarence Square,7122,02/14/2023 15:33,Niagara St / Tecumseth St,5391,Casual Member
20456486,2231,7261,02/14/2023 15:31,Queens Quay E / Lower Sherbourne St,7354,02/14/2023 16:08,Tommy Thompson Park (Leslie Street Spit),5266,Casual Member
20456488,429,7418,02/14/2023 15:31,College Park - Yonge St Entrance,7646,02/14/2023 15:38,University Ave / Richmond St W,2565,Casual Member
20456567,468,7375,02/14/2023 15:37,Front St E / Scott St,7107,02/14/2023 15:45,Cherry St / Distillery Ln,3770,Casual Member
20456589,278,7542,02/14/2023 15:39,Queen St W / John St,7161,02/14/2023 15:44,Beverley St / College St,162,Annual Member
20456590,452,7033,02/14/2023 15:39,Union Station,7432,02/14/2023 15:47,Frederick St / King St E,900,Casual Member
20456641,951,7432,02/14/2023 15:44,Frederick St / King St E,7545,02/14/2023 16:00,Baldwin St / Henry St,948,Casual Member
20456653,544,7047,02/14/2023 15:45,University Ave / Gerrard St W (East Side),7474,02/14/2023 15:54,Clarence Square,5457,Casual Member
20456678,879,7169,02/14/2023 15:47,Front St W / Bay St (North Side),7412,02/14/2023 16:02,King St W / Crawford St,2807,Annual Member
20456687,963,7227,02/14/2023 15:48,Martin Goodman Trail (Marilyn Bell Park),7112,02/14/2023 16:04,Liberty St / Fraser Ave Green P,3857,Casual Member
20456727,595,7035,02/14/2023 15:50,Queen St W / Ossington Ave,7721,02/14/2023 16:00,NULL,5131,Casual Member
20456734,765,7682,02/14/2023 15:51,NULL,7368,02/14/2023 16:03,Lisgar St / Dundas St SMART,4372,Casual Member
20456736,542,7648,02/14/2023 15:51,909 Yonge St,7709,02/14/2023 16:00,NULL,7249,Casual Member
20456781,1425,7430,02/14/2023 15:54,Marilyn Bell Park Tennis Court,7514,02/14/2023 16:18,Humber Bay Shores Park / Marine Parade Dr,596,Casual Member
20456792,1263,7363,02/14/2023 15:55,Wells Hill Ave / St Clair Ave W,7321,02/14/2023 16:16,Front St W / University Ave (2),7095,Casual Member
20456793,228,7131,02/14/2023 15:55,Taddle Creek Park,7129,02/14/2023 15:59,Davenport Rd / Avenue Rd,2237,Casual Member
20456860,1366,7194,02/14/2023 16:00,Mortimer Ave / Coxwell Ave,7273,02/14/2023 16:23,Bay St / Charles St - SMART,1430,Annual Member
20456879,466,7009,02/14/2023 16:02,King St E / Jarvis St,7684,02/14/2023 16:09,NULL,4610,Annual Member
20456895,1122,7699,02/14/2023 16:03,NULL,7133,02/14/2023 16:21,Summerhill Station,417,Casual Member
20456916,873,7241,02/14/2023 16:04,519 Church St - SMART,7102,02/14/2023 16:18,Nelson St / Duncan St,3969,Annual Member
