Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
26397571,1278,7533,12/01/2023 08:28,Housey St / Dan Leckie Way,7391,12/01/2023 08:49,Yonge St / Dundas Sq,3767,Casual Member
26397574,533,7702,12/01/2023 08:28,NULL,7045,12/01/2023 08:37,Bond St / Queen St E,3903,Casual Member
26397588,2541,7804,12/01/2023 08:29,NULL,7693,12/01/2023 09:12,NULL,5559,Casual Member
26397603,836,7536,12/01/2023 08:31,Palmerston Ave / Dundas St W,7284,12/01/2023 08:45,University Ave / King St W - SMART,6404,Casual Member
26397617,730,7416,12/01/2023 08:31,Spadina Ave / Blue Jays Way,7058,12/01/2023 08:43,Huron/ Harbord St,5095,Casual Member
26397694,655,7409,12/01/2023 08:37,Isabella St / Church St,7100,12/01/2023 08:47,Dundas St E / Regent Park Blvd,2330,Casual Member
26397696,1776,7725,12/01/2023 08:37,NULL,7326,12/01/2023 09:06,Davenport Rd / Lansdowne Ave,1573,Casual Member
26397723,1047,7689,12/01/2023 08:38,NULL,7170,12/01/2023 08:56,Spadina Ave / Willcocks St,7888,Casual Member
26397726,388,7059,12/01/2023 08:39,Front St W / Blue Jays Way,7015,12/01/2023 08:45,King St W / Bay St (West Side),5249,Casual Member
26397751,713,7526,12/01/2023 08:40,Bartlett Parkette,7192,12/01/2023 08:52,Harbord St / Clinton St,2889,Casual Member
26397785,364,7375,12/01/2023 08:43,Front St E / Scott St,7468,12/01/2023 08:49,Front St / Simcoe St,938,Casual Member
26397855,258,7101,12/01/2023 08:47,Lower Sherbourne St / The Esplanade,7333,12/01/2023 08:51,King St E / Victoria St,223,Casual Member
26397862,812,7467,12/01/2023 08:47,Lower Simcoe St / Bremner Blvd,7235,12/01/2023 09:01,Bay St / College St (West Side) - SMART,1502,Casual Member
26397896,196,7469,12/01/2023 08:51,Wellington St W / York St,7599,12/01/2023 08:54,Richmond St W / York St,6149,Casual Member
26397903,318,7073,12/01/2023 08:51,Spadina Ave / Fort York Blvd,7468,12/01/2023 08:57,Front St / Simcoe St,6479,Casual Member
26397924,658,7042,12/01/2023 08:53,Sherbourne St / Wellesley St E,7190,12/01/2023 09:04,St. George St / Hoskin Ave,1178,Casual Member
26397928,262,7333,12/01/2023 08:53,King St E / Victoria St,7506,12/01/2023 08:57,Berkeley St / Adelaide St E - SMART,2461,Casual Member
26397946,835,7367,12/01/2023 08:54,Alma Ave / Gladstone Ave SMART,7253,12/01/2023 09:08,John St  / Mercer St - SMART,151,Casual Member
26397955,1236,7234,12/01/2023 08:55,Roncesvalles Ave / Marmaduke St,7288,12/01/2023 09:15,Humber Bay Shores Park West,2893,Casual Member
26398011,780,7209,12/01/2023 08:59,Ossington Ave / Harrison St,7047,12/01/2023 09:12,University Ave / Gerrard St W (East Side),6555,Casual Member
26398087,450,7761,12/01/2023 09:05,NULL,7356,12/01/2023 09:12,King St E / Ontario St.,268,Casual Member
26398155,477,7104,12/01/2023 09:11,King St E / River St,7119,12/01/2023 09:19,Sumach St / Carlton St. (Riverdale Farm),2132,Casual Member
26398168,969,7549,12/01/2023 09:12,439 Sherbourne St,7475,12/01/2023 09:29,Jarvis St / Richmond St E,773,Casual Member
26398184,387,7026,12/01/2023 09:15,Bay St / St. Joseph St,7021,12/01/2023 09:21,Bay St / Albert St,4473,Casual Member
26398222,460,7693,12/01/2023 09:19,NULL,7399,12/01/2023 09:27,Lower Jarvis / Queens Quay E,5559,Casual Member
26398234,194,7046,12/01/2023 09:21,Niagara St / Richmond St W,7720,12/01/2023 09:24,NULL,4835,Casual Member
26398250,744,7078,12/01/2023 09:22,College St / Major St,7321,12/01/2023 09:34,Front St W / University Ave (2),668,Casual Member
26398257,718,7230,12/01/2023 09:23,Garden Ave / Roncesvalles Ave,7035,12/01/2023 09:35,Queen St W / Ossington Ave,3290,Casual Member
26398282,437,7041,12/01/2023 09:26,Edward St / Yonge St,7358,12/01/2023 09:33,Gailbraith Rd / King’s College Cr. (U of T),4739,Casual Member
26398289,1035,7148,12/01/2023 09:28,King St W / Joe Shuster Way,7007,12/01/2023 09:45,College St / Huron St,3374,Casual Member
26398376,566,7545,12/01/2023 09:45,Baldwin St / Henry St,7015,12/01/2023 09:54,King St W / Bay St (West Side),614,Casual Member
26398410,308,7223,12/01/2023 09:50,Parkside Dr / Bloor St W - SMART,7174,12/01/2023 09:55,Bloor St W / Dundas St W,6150,Casual Member
26398445,498,7037,12/01/2023 09:56,Bathurst St / Dundas St W,7161,12/01/2023 10:05,Beverley St / College St,6388,Casual Member
26398581,774,7278,12/01/2023 10:16,Mallon Ave / Jones Ave -SMART,7278,12/01/2023 10:29,Mallon Ave / Jones Ave -SMART,7266,Casual Member
26398584,490,7248,12/01/2023 10:16,Baldwin Ave / Spadina Ave - SMART,7041,12/01/2023 10:24,Edward St / Yonge St,4884,Casual Member
26398596,571,7543,12/01/2023 10:17,Nassau St / Bellevue Ave,7028,12/01/2023 10:27,Gould St / Mutual St,3064,Casual Member
26398631,1587,7265,12/01/2023 10:26,Wallace Ave / Symington Ave - SMART,7072,12/01/2023 10:52,Fleet St / Bathurst St,1729,Casual Member
26398654,519,7206,12/01/2023 10:32,Claremont St / Dundas St W,7762,12/01/2023 10:41,NULL,1191,Casual Member
26398712,695,7389,12/01/2023 10:40,College Park- Gerrard Entrance,7864,12/01/2023 10:51,NULL,4816,Casual Member
26398755,465,7033,12/01/2023 10:46,Union Station,7015,12/01/2023 10:54,King St W / Bay St (West Side),845,Casual Member
26398760,513,7505,12/01/2023 10:47,Ontario St / Adelaide St E -SMART,7124,12/01/2023 10:56,Dundas St E / Broadview Ave,3977,Casual Member
26398791,284,7079,12/01/2023 10:55,McGill St / Church St,7271,12/01/2023 10:59,Yonge St / Alexander St - SMART,5937,Casual Member
26398793,541,7076,12/01/2023 10:55,York St / Queens Quay W,7887,12/01/2023 11:04,NULL,7394,Casual Member
26398801,340,7292,12/01/2023 10:57,Granby St / Church St - SMART,7269,12/01/2023 11:03,Toronto Eaton Centre (Yonge St),2005,Casual Member
26398854,105,7483,12/01/2023 11:09,Southwood Dr / Kingston Rd - SMART,7610,12/01/2023 11:11,Kingston Rd / Beech Ave,7152,Casual Member
26398872,713,7014,12/01/2023 11:15,Sherbourne St / Carlton St (Allan Gardens),7022,12/01/2023 11:27,Simcoe St / Queen St W,4216,Casual Member
26398933,761,7075,12/01/2023 11:26,Queens Quay W / Dan Leckie Way,7788,12/01/2023 11:38,NULL,1825,Casual Member
26398938,657,7108,12/01/2023 11:26,Front St E / Cherry St,7119,12/01/2023 11:37,Sumach St / Carlton St. (Riverdale Farm),2573,Casual Member
26398946,779,7260,12/01/2023 11:28,Spadina Ave / Adelaide St W,7050,12/01/2023 11:41,Richmond St E / Jarvis St Green P,15,Casual Member
26398987,2547,7235,12/01/2023 11:36,Bay St / College St (West Side) - SMART,7416,12/01/2023 12:18,Spadina Ave / Blue Jays Way,7524,Casual Member
26398992,419,7418,12/01/2023 11:38,College Park - Yonge St Entrance,7028,12/01/2023 11:45,Gould St / Mutual St,2668,Casual Member
26399012,122,7006,12/01/2023 11:42,Bay St / College St (East Side),7418,12/01/2023 11:44,College Park - Yonge St Entrance,6557,Casual Member
26399027,524,7502,12/01/2023 11:45,University Ave / College St (East),7724,12/01/2023 11:54,NULL,296,Casual Member
26399063,221,7772,12/01/2023 11:52,NULL,7720,12/01/2023 11:55,NULL,1405,Casual Member
26399116,325,7162,12/01/2023 12:00,Hayter St / Laplante Ave,7026,12/01/2023 12:06,Bay St / St. Joseph St,828,Casual Member
26399182,383,7170,12/01/2023 12:13,Spadina Ave / Willcocks St,7502,12/01/2023 12:19,University Ave / College St (East),1042,Casual Member
26399183,714,7012,12/01/2023 12:13,Elizabeth St / Edward St (Bus Terminal),7796,12/01/2023 12:25,NULL,5867,Casual Member
26399196,322,7398,12/01/2023 12:16,York St / Lakeshore St W - South,7052,12/01/2023 12:21,Wellington St W / Bay St,2937,Casual Member
26399235,336,7007,12/01/2023 12:20,College St / Huron St,7190,12/01/2023 12:25,St. George St / Hoskin Ave,3663,Casual Member
26399238,509,7176,12/01/2023 12:21,Bathurst St / Fort York Blvd,7721,12/01/2023 12:29,NULL,2198,Casual Member
26399268,643,7049,12/01/2023 12:27,Queen St W / Portland St,7524,12/01/2023 12:38,Lisgar Park,3251,Casual Member
26399286,601,7475,12/01/2023 12:31,Jarvis St / Richmond St E,7053,12/01/2023 12:41,Metro Hall Plaza,373,Casual Member
26399288,319,7303,12/01/2023 12:32,Queen St E / Woodward Ave,7695,12/01/2023 12:37,NULL,4759,Casual Member
26399298,2519,7033,12/01/2023 12:34,Union Station,7256,12/01/2023 13:16,Vanauley St / Queen St W - SMART,4709,Casual Member
26399355,472,7267,12/01/2023 12:46,Dundas St E / Pembroke St - SMART,7462,12/01/2023 12:54,Richmond St E / Yonge St,970,Casual Member
26399358,919,7286,12/01/2023 12:47,Gerrard St E / Broadview - SMART,7452,12/01/2023 13:02,Bleecker St / St James Ave,215,Casual Member
26399397,581,7041,12/01/2023 12:54,Edward St / Yonge St,7066,12/01/2023 13:04,Willcocks St / St. George St,4884,Casual Member
26399427,697,7162,12/01/2023 13:00,Hayter St / Laplante Ave,7191,12/01/2023 13:11,Central Tech  (Harbord St),458,Casual Member
26399429,543,7285,12/01/2023 13:00,Spadina Ave / Harbord St - SMART,7545,12/01/2023 13:09,Baldwin St / Henry St,3812,Casual Member
26399462,496,7012,12/01/2023 13:07,Elizabeth St / Edward St (Bus Terminal),7542,12/01/2023 13:16,Queen St W / John St,5992,Casual Member
26399464,1547,7007,12/01/2023 13:08,College St / Huron St,7418,12/01/2023 13:33,College Park - Yonge St Entrance,2330,Casual Member
26399495,268,7790,12/01/2023 13:14,NULL,7148,12/01/2023 13:18,King St W / Joe Shuster Way,2621,Casual Member
26399496,724,7030,12/01/2023 13:14,Bay St / Wellesley St W,7253,12/01/2023 13:26,John St  / Mercer St - SMART,7795,Casual Member
26399511,1708,7274,12/01/2023 13:15,Queen's Park Cres E / Grosvenor St - SMART,7273,12/01/2023 13:44,Bay St / Charles St - SMART,2198,Casual Member
26399599,575,7334,12/01/2023 13:35,Simcoe St / Wellington St North,7059,12/01/2023 13:45,Front St W / Blue Jays Way,1119,Casual Member
26399608,260,7176,12/01/2023 13:36,Bathurst St / Fort York Blvd,7887,12/01/2023 13:41,NULL,584,Casual Member
26399686,635,7025,12/01/2023 13:50,Ted Rogers Way / Bloor St E,7019,12/01/2023 14:00,Temperance St. Station,2090,Casual Member
26399698,352,7691,12/01/2023 13:51,NULL,7239,12/01/2023 13:57,Bloor St W / Manning Ave - SMART,4721,Casual Member
26399724,1321,7400,12/01/2023 13:57,Polson Pier,7418,12/01/2023 14:19,College Park - Yonge St Entrance,4993,Casual Member
26399778,896,7033,12/01/2023 14:11,Union Station,7248,12/01/2023 14:25,Baldwin Ave / Spadina Ave - SMART,5136,Casual Member
26399839,862,7164,12/01/2023 14:20,Gould St / Yonge St (Ryerson University),7002,12/01/2023 14:34,St. George St / Bloor St W,2763,Casual Member
26399855,712,7099,12/01/2023 14:23,Cherry St / Mill St,7028,12/01/2023 14:35,Gould St / Mutual St,7230,Casual Member
26399861,538,7717,12/01/2023 14:24,NULL,7321,12/01/2023 14:33,Front St W / University Ave (2),7524,Casual Member
26399871,306,7547,12/01/2023 14:26,Orde St / McCaul St,7078,12/01/2023 14:31,College St / Major St,4239,Casual Member
26399875,883,7267,12/01/2023 14:27,Dundas St E / Pembroke St - SMART,7398,12/01/2023 14:42,York St / Lakeshore St W - South,5982,Casual Member
26399904,1073,7386,12/01/2023 14:36,D'Arcy St. /McCaul St. SMART,7264,12/01/2023 14:53,Bloor St E / Huntley St - SMART,3248,Casual Member
26399917,483,7487,12/01/2023 14:37,Eastwood Rd / Woodbine Ave - SMART,7337,12/01/2023 14:45,Gerrard Square Mall (1010 Gerrard St E),8026,Casual Member
26399925,479,7192,12/01/2023 14:38,Harbord St / Clinton St,7250,12/01/2023 14:46,St. George St / Russell St - SMART,6136,Casual Member
26399937,715,7047,12/01/2023 14:41,University Ave / Gerrard St W (East Side),7718,12/01/2023 14:53,NULL,4409,Casual Member
26399943,411,7285,12/01/2023 14:42,Spadina Ave / Harbord St - SMART,7502,12/01/2023 14:49,University Ave / College St (East),5294,Casual Member
26399991,304,7321,12/01/2023 14:50,Front St W / University Ave (2),7324,12/01/2023 14:55,King St W / Charlotte St (West Side),2939,Casual Member
26399999,860,7322,12/01/2023 14:51,King St W / Brant St,7417,12/01/2023 15:06,King St W / Jordan St,2427,Casual Member
26400010,1431,7404,12/01/2023 14:54,Roehampton Ave / Mount Pleasant Rd,7377,12/01/2023 15:18,Balliol St / Yonge St  SMART,447,Casual Member
26400085,807,7717,12/01/2023 15:06,NULL,7770,12/01/2023 15:20,NULL,5410,Casual Member
26400120,242,7079,12/01/2023 15:12,McGill St / Church St,7458,12/01/2023 15:16,Church St / Lombard St,1720,Casual Member
26400242,1102,7452,12/01/2023 15:35,Bleecker St / St James Ave,7099,12/01/2023 15:53,Cherry St / Mill St,2346,Casual Member
26400250,289,7284,12/01/2023 15:36,University Ave / King St W - SMART,7039,12/01/2023 15:41,Simcoe St / Michael Sweet Ave,6301,Casual Member
26400271,647,7246,12/01/2023 15:39,Yonge St / Bloor St,7023,12/01/2023 15:50,College St / Borden St,6458,Casual Member
26400272,1092,7053,12/01/2023 15:39,Metro Hall Plaza,7322,12/01/2023 15:57,King St W / Brant St,97,Casual Member
26400275,547,7066,12/01/2023 15:40,Willcocks St / St. George St,7246,12/01/2023 15:49,Yonge St / Bloor St,481,Casual Member
26400295,67,7042,12/01/2023 15:42,Sherbourne St / Wellesley St E,7042,12/01/2023 15:43,Sherbourne St / Wellesley St E,5111,Casual Member
26400301,358,7816,12/01/2023 15:43,NULL,7102,12/01/2023 15:49,Nelson St / Duncan St,2775,Casual Member
26400303,443,7190,12/01/2023 15:43,St. George St / Hoskin Ave,7273,12/01/2023 15:50,Bay St / Charles St - SMART,7292,Casual Member
26400318,839,7367,12/01/2023 15:45,Alma Ave / Gladstone Ave SMART,7217,12/01/2023 15:59,Soho St / Queen St W,2973,Casual Member
26400332,1665,7800,12/01/2023 15:46,NULL,7801,12/01/2023 16:14,NULL,5684,Casual Member
26400336,702,7140,12/01/2023 15:46,Macpherson Ave / Spadina Rd,7189,12/01/2023 15:58,Augusta Ave / Denison Sq,6513,Casual Member
26400350,135,7240,12/01/2023 15:48,Bloor St W / Shaw Ave - SMART,7153,12/01/2023 15:50,Bloor St W / Christie St,5631,Casual Member
26400357,713,7391,12/01/2023 15:49,Yonge St / Dundas Sq,7074,12/01/2023 16:01,King St E / Church St,4009,Casual Member
26400360,183,7292,12/01/2023 15:50,Granby St / Church St - SMART,7389,12/01/2023 15:53,College Park- Gerrard Entrance,6519,Casual Member
26400375,243,7353,12/01/2023 15:52,Fulton Ave / Pape Ave,7092,12/01/2023 15:56,Pape Subway Green P,2481,Casual Member
26400407,971,7271,12/01/2023 15:57,Yonge St / Alexander St - SMART,7418,12/01/2023 16:13,College Park - Yonge St Entrance,2411,Casual Member
26400426,555,7217,12/01/2023 16:00,Soho St / Queen St W,7285,12/01/2023 16:09,Spadina Ave / Harbord St - SMART,2072,Casual Member
26400435,432,7089,12/01/2023 16:01,Church St  / Wood St,7029,12/01/2023 16:08,Bay St / Bloor St W (East Side),6291,Casual Member
26400447,5614,7073,12/01/2023 16:02,Spadina Ave / Fort York Blvd,7848,12/01/2023 17:36,NULL,2170,Casual Member
26400508,1049,7188,12/01/2023 16:10,Exhibition GO (Atlantic Ave),7701,12/01/2023 16:27,NULL,3041,Casual Member
26400531,672,7122,12/01/2023 16:13,Niagara St / Tecumseth St,7148,12/01/2023 16:24,King St W / Joe Shuster Way,771,Casual Member
26400538,1767,7033,12/01/2023 16:13,Union Station,7418,12/01/2023 16:43,College Park - Yonge St Entrance,5983,Casual Member
26400638,839,7015,12/01/2023 16:27,King St W / Bay St (West Side),7113,12/01/2023 16:41,Parliament St / Aberdeen Ave,5378,Casual Member
26400639,356,7647,12/01/2023 16:27,Elm St/ University Ave (East Side),7546,12/01/2023 16:33,Ross St / Cecil St - SMART,5403,Casual Member
26400643,2555,7766,12/01/2023 16:27,NULL,7766,12/01/2023 17:10,NULL,1164,Casual Member
