Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type
20150181,2340,7303,01/01/2023 07:26,Queen St E / Woodward Ave,7427,01/01/2023 08:05,Northern Dancer Blvd / Lake Shore Blvd E,2202,Casual Member
20150182,673,7303,01/01/2023 07:27,Queen St E / Woodward Ave,7427,01/01/2023 07:38,Northern Dancer Blvd / Lake Shore Blvd E,549,Casual Member
20150190,1044,7360,01/01/2023 07:34,Concord Av / Dewson St,7416,01/01/2023 07:52,Spadina Ave / Blue Jays Way,6467,Annual Member
20150215,389,7037,01/01/2023 07:46,Bathurst St / Dundas St W,7366,01/01/2023 07:52,Fort York Blvd / Bathurst St SMART,4352,Annual Member
20150230,1307,7175,01/01/2023 08:00,HTO Park (Queens Quay W),7430,01/01/2023 08:22,Marilyn Bell Park Tennis Court,2295,Annual Member
20150241,329,7003,01/01/2023 08:08,Madison Ave / Bloor St W,7161,01/01/2023 08:13,Beverley St / College St,724,Annual Member
20150275,763,7164,01/01/2023 08:44,Gould St / Yonge St (Ryerson University),7523,01/01/2023 08:57,Lynn Williams St / East Liberty St - SMART,7121,Annual Member
20150349,604,7515,01/01/2023 09:22,Amos Waites Park,7556,01/01/2023 09:32,Windsor St / Newcastle St,2295,Annual Member
20150361,658,7263,01/01/2023 09:27,Walton St / Elizabeth St - SMART,7207,01/01/2023 09:38,Dundas St W / Crawford St,5505,Casual Member
20150400,381,7261,01/01/2023 09:46,Queens Quay E / Lower Sherbourne St,7074,01/01/2023 09:52,King St E / Church St,3485,Annual Member
20150434,370,7196,01/01/2023 10:02,Roxton Rd / Harbord St,7199,01/01/2023 10:08,College St / Markham St,818,Annual Member
20150437,514,7271,01/01/2023 10:03,Yonge St / Alexander St - SMART,7419,01/01/2023 10:12,Bloor St W / Huron St,7128,Casual Member
20150486,575,7686,01/01/2023 10:15,NULL,7043,01/01/2023 10:25,Queens Quay W / Lower Simcoe St,6488,Casual Member
20150506,392,7271,01/01/2023 10:22,Yonge St / Alexander St - SMART,7668,01/01/2023 10:28,Simcoe St / Dundas St W - SMART,3207,Casual Member
20150531,1703,7245,01/01/2023 10:28,Tecumseth St / Queen St W - SMART,7160,01/01/2023 10:56,King St W / Tecumseth St,5940,Casual Member
20150685,1010,7178,01/01/2023 11:12,Dundas St W / Edna Ave,7199,01/01/2023 11:29,College St / Markham St,4860,Annual Member
20150696,170,7263,01/01/2023 11:16,Walton St / Elizabeth St - SMART,7038,01/01/2023 11:19,Dundas St W / Yonge St,3091,Annual Member
20150698,2,7163,01/01/2023 11:17,Yonge St / Wood St,7168,01/01/2023 11:17,Queens Quay / Yonge St,7136,Casual Member
20150713,675,7545,01/01/2023 11:21,Baldwin St / Henry St,7045,01/01/2023 11:32,Bond St / Queen St E,850,Casual Member
20150725,414,7202,01/01/2023 11:25,Queen St W / York St (City Hall),7020,01/01/2023 11:31,Phoebe St / Spadina Ave,3517,Annual Member
20150808,173,7220,01/01/2023 12:04,Lake Shore Blvd W / Ellis Ave,7518,01/01/2023 12:07,Lake Shore Blvd W / Colborne Lodge Dr,7002,Annual Member
20150821,623,7174,01/01/2023 12:09,Bloor St W / Dundas St W,7301,01/01/2023 12:19,Primrose Ave / Davenport Rd,1015,Casual Member
20150887,478,7038,01/01/2023 12:31,Dundas St W / Yonge St,7506,01/01/2023 12:39,Berkeley St / Adelaide St E - SMART,3091,Casual Member
20150889,614,7682,01/01/2023 12:32,NULL,7035,01/01/2023 12:43,Queen St W / Ossington Ave,366,Annual Member
20150900,1732,7016,01/01/2023 12:34,Bay St / Queens Quay W (Ferry Terminal),7063,01/01/2023 13:03,Queen's Park / Bloor St W,4395,Casual Member
20150944,395,7029,01/01/2023 12:48,Bay St / Bloor St W (East Side),7710,01/01/2023 12:55,NULL,1527,Casual Member
20150972,450,7406,01/01/2023 13:00,Victoria St / Queen St E,7235,01/01/2023 13:07,Bay St / College St (West Side) - SMART,6806,Casual Member
20150981,1084,7489,01/01/2023 13:03,Sumach St  / Queen St E,7353,01/01/2023 13:21,Fulton Ave / Pape Ave,7247,Casual Member
20150983,224,7195,01/01/2023 13:04,Ulster St / Bathurst St,7285,01/01/2023 13:07,Spadina Ave / Harbord St - SMART,3820,Casual Member
20151005,464,7024,01/01/2023 13:14,Dundonald St / Church St,7703,01/01/2023 13:22,NULL,3396,Annual Member
20151012,1087,7601,01/01/2023 13:17,Brick Works,7575,01/01/2023 13:35,Bayview Ave / Lawren Harris Square,6175,Annual Member
20151013,435,7002,01/01/2023 13:17,St. George St / Bloor St W,7143,01/01/2023 13:24,Kendal Ave / Bernard Ave,3635,Annual Member
20151022,321,7452,01/01/2023 13:21,Bleecker St / St James Ave,7079,01/01/2023 13:26,McGill St / Church St,1648,Casual Member
20151041,223,7502,01/01/2023 13:28,University Ave / College St (East),7161,01/01/2023 13:32,Beverley St / College St,5448,Casual Member
20151044,539,7475,01/01/2023 13:29,Jarvis St / Richmond St E,7055,01/01/2023 13:38,Jarvis St / Carlton St,2187,Casual Member
20151047,251,7548,01/01/2023 13:30,St Joseph St / Bay St - SMART,7001,01/01/2023 13:34,Wellesley Station Green P,5405,Casual Member
20151055,1924,7343,01/01/2023 13:32,Alton Ave / Dundas St E (Greenwood Park),7072,01/01/2023 14:04,Fleet St / Bathurst St,4463,Casual Member
20151085,411,7272,01/01/2023 13:41,Yonge St / Dundonald St - SMART,7121,01/01/2023 13:48,Jarvis St / Dundas St E,4069,Annual Member
20151095,188,7275,01/01/2023 13:43,Queen St W / James St,7022,01/01/2023 13:46,Simcoe St / Queen St W,3035,Casual Member
20151096,453,7118,01/01/2023 13:43,King St W / Bay St (East Side),7021,01/01/2023 13:51,Bay St / Albert St,7236,Casual Member
20151217,1733,7642,01/01/2023 14:14,Yonge St / St Clair Ave,7642,01/01/2023 14:43,Yonge St / St Clair Ave,7121,Annual Member
20151246,2216,7392,01/01/2023 14:25,Woodbine Subway Green P SMART,7190,01/01/2023 15:02,St. George St / Hoskin Ave,7050,Casual Member
20151268,344,7528,01/01/2023 14:33,Spadina Rd / Austin Terrace,7650,01/01/2023 14:38,St Clair W Subway - Heath Entrance,4927,Casual Member
20151278,693,7020,01/01/2023 14:34,Phoebe St / Spadina Ave,7523,01/01/2023 14:46,Lynn Williams St / East Liberty St - SMART,7056,Casual Member
20151290,499,7043,01/01/2023 14:40,Queens Quay W / Lower Simcoe St,7015,01/01/2023 14:48,King St W / Bay St (West Side),1185,Casual Member
20151312,1674,7682,01/01/2023 14:44,NULL,7235,01/01/2023 15:12,Bay St / College St (West Side) - SMART,7166,Casual Member
20151309,928,7688,01/01/2023 14:44,NULL,7171,01/01/2023 14:59,Ontario Place Blvd / Lake Shore Blvd W (East),4067,Annual Member
20151388,831,7253,01/01/2023 15:00,John St  / Mercer St - SMART,7028,01/01/2023 15:14,Gould St / Mutual St,852,Annual Member
20151393,1124,7346,01/01/2023 15:01,Logan Av / Gerrard St E,7055,01/01/2023 15:20,Jarvis St / Carlton St,5385,Casual Member
20151418,521,7280,01/01/2023 15:06,Charles St E / Jarvis St - SMART,7235,01/01/2023 15:15,Bay St / College St (West Side) - SMART,6263,Annual Member
20151423,922,7203,01/01/2023 15:07,Bathurst St/Queens Quay(Billy Bishop Airport),7411,01/01/2023 15:23,Little Norway Park,1720,Casual Member
20151461,489,7162,01/01/2023 15:16,Hayter St / Laplante Ave,7069,01/01/2023 15:24,Queen St W / Spadina Ave,244,Annual Member
20151465,1498,7462,01/01/2023 15:17,Richmond St E / Yonge St,7276,01/01/2023 15:42,Bloor St W / Balmuto St,3303,Casual Member
20151518,308,7176,01/01/2023 15:35,Bathurst St / Fort York Blvd,7298,01/01/2023 15:40,Bathurst St / Adelaide St W,3771,Casual Member
20151524,1198,7629,01/01/2023 15:37,Lundy Ave / Etienne Brule Park,7658,01/01/2023 15:57,Kings Mill Park,4193,Casual Member
20151546,1051,7627,01/01/2023 15:45,Shaw St / Essex St - SMART,7473,01/01/2023 16:02,Adelaide St W / Strachan Ave,3470,Casual Member
20151557,252,7382,01/01/2023 15:49,Simcoe St / Adelaide St W,7059,01/01/2023 15:54,Front St W / Blue Jays Way,712,Casual Member
20151613,837,7364,01/01/2023 16:06,Queen St E / Nursewood Rd (Neville Park Loop),7314,01/01/2023 16:20,Queen St. E / Eastern Ave,2111,Annual Member
20151670,991,7121,01/01/2023 16:19,Jarvis St / Dundas St E,7570,01/01/2023 16:35,Carlaw Ave / Dundas St E,783,Annual Member
20151684,619,7175,01/01/2023 16:20,HTO Park (Queens Quay W),7101,01/01/2023 16:30,Lower Sherbourne St / The Esplanade,3104,Annual Member
20151797,1250,7000,01/01/2023 16:44,Fort York  Blvd / Capreol Ct,7242,01/01/2023 17:05,Lake Shore Blvd W / Ontario Dr,5086,Casual Member
20151821,904,7524,01/01/2023 16:53,Lisgar Park,7191,01/01/2023 17:08,Central Tech  (Harbord St),1430,Casual Member
20151827,167,7472,01/01/2023 16:53,Dundas St E / Victoria St,7028,01/01/2023 16:56,Gould St / Mutual St,3232,Casual Member
20151878,426,7121,01/01/2023 17:07,Jarvis St / Dundas St E,7100,01/01/2023 17:14,Dundas St E / Regent Park Blvd,5076,Annual Member
20151913,305,7217,01/01/2023 17:17,Soho St / Queen St W,7298,01/01/2023 17:22,Bathurst St / Adelaide St W,5503,Annual Member
20151919,972,7054,01/01/2023 17:18,Navy Wharf Ct. / Bremner Blvd.,7717,01/01/2023 17:35,NULL,5517,Casual Member
20151979,789,7101,01/01/2023 17:34,Lower Sherbourne St / The Esplanade,7458,01/01/2023 17:47,Church St / Lombard St,7166,Casual Member
20151986,697,7100,01/01/2023 17:36,Dundas St E / Regent Park Blvd,7100,01/01/2023 17:47,Dundas St E / Regent Park Blvd,435,Casual Member
20151988,139,7468,01/01/2023 17:36,Front St / Simcoe St,7468,01/01/2023 17:38,Front St / Simcoe St,3732,Casual Member
20152003,805,7001,01/01/2023 17:39,Wellesley Station Green P,7104,01/01/2023 17:53,King St E / River St,3217,Casual Member
20152077,284,7027,01/01/2023 17:57,Beverley  St / Dundas St W,7102,01/01/2023 18:01,Nelson St / Duncan St,6496,Annual Member
20152079,1381,7000,01/01/2023 17:58,Fort York  Blvd / Capreol Ct,7693,01/01/2023 18:21,NULL,2317,Casual Member
20152095,145,7566,01/01/2023 18:00,Weston Rd / St Clair Ave W - SMART,7415,01/01/2023 18:02,Keele St / Vine Ave,1928,Casual Member
20152106,1219,7251,01/01/2023 18:02,The Royal Ontario Museum (Bloor St Entrance),7302,01/01/2023 18:23,Winona Dr / Davenport Rd,4399,Casual Member
20152120,1880,7570,01/01/2023 18:06,Carlaw Ave / Dundas St E,7108,01/01/2023 18:37,Front St E / Cherry St,3830,Annual Member
20152135,1261,7530,01/01/2023 18:11,Sherbourne St N / Elm Ave,7379,01/01/2023 18:32,Lawton Blvd / Yonge St,4767,Annual Member
20152138,1057,7253,01/01/2023 18:11,John St  / Mercer St - SMART,7256,01/01/2023 18:29,Vanauley St / Queen St W - SMART,179,Casual Member
20152144,266,7056,01/01/2023 18:13,Parliament St / Gerrard St,7014,01/01/2023 18:17,Sherbourne St / Carlton St (Allan Gardens),1764,Casual Member
20152160,1412,7252,01/01/2023 18:18,Robert St / Bloor St W - SMART,7580,01/01/2023 18:42,Hillsdale Ave W / Yonge St,1119,Annual Member
20152228,155,7044,01/01/2023 18:31,Church St / Alexander St,7292,01/01/2023 18:34,Granby St / Church St - SMART,5262,Casual Member
20152241,959,7073,01/01/2023 18:33,Spadina Ave / Fort York Blvd,7253,01/01/2023 18:49,John St  / Mercer St - SMART,4163,Casual Member
20152249,445,7292,01/01/2023 18:35,Granby St / Church St - SMART,7027,01/01/2023 18:42,Beverley  St / Dundas St W,6806,Casual Member
20152254,372,7386,01/01/2023 18:35,D'Arcy St. /McCaul St. SMART,7007,01/01/2023 18:41,College St / Huron St,6519,Casual Member
20152255,329,7163,01/01/2023 18:35,Yonge St / Wood St,7391,01/01/2023 18:41,Yonge St / Dundas Sq,4710,Casual Member
20152267,429,7162,01/01/2023 18:37,Hayter St / Laplante Ave,7269,01/01/2023 18:45,Toronto Eaton Centre (Yonge St),2412,Casual Member
20152279,1103,7098,01/01/2023 18:40,Riverdale Park South (Broadview Ave),7724,01/01/2023 18:58,NULL,2978,Casual Member
20152283,583,7418,01/01/2023 18:40,College Park - Yonge St Entrance,7311,01/01/2023 18:50,Sherbourne St / Isabella St,4462,Annual Member
20152289,633,7241,01/01/2023 18:42,519 Church St - SMART,7161,01/01/2023 18:53,Beverley St / College St,6573,Casual Member
20152297,663,7007,01/01/2023 18:46,College St / Huron St,7542,01/01/2023 18:57,Queen St W / John St,6465,Casual Member
20152346,365,7083,01/01/2023 18:58,Danforth Ave / Barrington Ave,7392,01/01/2023 19:04,Woodbine Subway Green P SMART,5454,Annual Member
20152354,502,7248,01/01/2023 19:02,Baldwin Ave / Spadina Ave - SMART,7077,01/01/2023 19:11,College Park South,1038,Casual Member
20152357,127,7662,01/01/2023 19:03,Beaty Ave / Queen St W,7568,01/01/2023 19:05,Jameson Ave / Queen St W,4255,Casual Member
20152360,2,7006,01/01/2023 19:03,Bay St / College St (East Side),7168,01/01/2023 19:03,Queens Quay / Yonge St,7106,Casual Member
20152366,1244,7419,01/01/2023 19:05,Bloor St W / Huron St,7203,01/01/2023 19:25,Bathurst St/Queens Quay(Billy Bishop Airport),4982,Casual Member
20152399,1153,7115,01/01/2023 19:15,Howard St / Sherbourne St,7036,01/01/2023 19:35,Trinity St /Front St E,1761,Casual Member
20152423,651,7576,01/01/2023 19:22,Front St E / Bayview Avenue,7291,01/01/2023 19:32,190 Queens Quay E,1854,Casual Member
20152439,531,7263,01/01/2023 19:26,Walton St / Elizabeth St - SMART,7025,01/01/2023 19:34,Ted Rogers Way / Bloor St E,2305,Casual Member
20152443,2094,7682,01/01/2023 19:26,NULL,7030,01/01/2023 20:01,Bay St / Wellesley St W,7135,Casual Member
20152457,440,7099,01/01/2023 19:29,Cherry St / Mill St,7048,01/01/2023 19:36,Front St W / Yonge St (Hockey Hall of Fame),5336,Casual Member
20152495,661,7281,01/01/2023 19:38,Charles St W / Balmuto St - SMART,7452,01/01/2023 19:49,Bleecker St / St James Ave,6097,Annual Member
20152498,1009,7435,01/01/2023 19:38,Rushton Rd / St Clair Ave W,7251,01/01/2023 19:55,The Royal Ontario Museum (Bloor St Entrance),3952,Annual Member
20152500,1266,7391,01/01/2023 19:39,Yonge St / Dundas Sq,7189,01/01/2023 20:00,Augusta Ave / Denison Sq,861,Casual Member
20152514,817,7054,01/01/2023 19:42,Navy Wharf Ct. / Bremner Blvd.,7263,01/01/2023 19:55,Walton St / Elizabeth St - SMART,4743,Annual Member
20152570,1143,7089,01/01/2023 20:02,Church St  / Wood St,7660,01/01/2023 20:21,285 Victoria St,7113,Casual Member
20152580,524,7055,01/01/2023 20:04,Jarvis St / Carlton St,7530,01/01/2023 20:13,Sherbourne St N / Elm Ave,511,Casual Member
20152605,1177,7491,01/01/2023 20:12,D'Arcy St / Spadina Ave - SMART,7042,01/01/2023 20:32,Sherbourne St / Wellesley St E,5218,Casual Member
20152599,558,7549,01/01/2023 20:12,439 Sherbourne St,7077,01/01/2023 20:21,College Park South,4699,Casual Member
20152608,2309,7596,01/01/2023 20:14,Langford Ave / Danforth Ave - SMART,7090,01/01/2023 20:52,Danforth Ave / Lamb Ave,7211,Casual Member
20152624,471,7323,01/01/2023 20:23,457 King St. W. at Spadina,7412,01/01/2023 20:31,King St W / Crawford St,4645,Casual Member
20152642,166,7009,01/01/2023 20:28,King St E / Jarvis St,7505,01/01/2023 20:31,Ontario St / Adelaide St E -SMART,4059,Annual Member
20152665,446,7418,01/01/2023 20:34,College Park - Yonge St Entrance,7038,01/01/2023 20:42,Dundas St W / Yonge St,3463,Casual Member
20152674,320,7093,01/01/2023 20:36,Danforth Ave / Gough Ave,7388,01/01/2023 20:42,Broadview Ave / Danforth Ave,3293,Casual Member
20152689,198,7038,01/01/2023 20:42,Dundas St W / Yonge St,7121,01/01/2023 20:46,Jarvis St / Dundas St E,3625,Casual Member
20152749,800,7646,01/01/2023 20:57,University Ave / Richmond St W,7399,01/01/2023 21:11,Lower Jarvis / Queens Quay E,6039,Annual Member
20152772,2459,7534,01/01/2023 21:04,Walnut Ave / Queen St W,7275,01/01/2023 21:45,Queen St W / James St,1032,Casual Member
20152775,575,7412,01/01/2023 21:05,King St W / Crawford St,7324,01/01/2023 21:14,King St W / Charlotte St (West Side),1961,Casual Member
20152777,576,7033,01/01/2023 21:06,Union Station,7203,01/01/2023 21:15,Bathurst St/Queens Quay(Billy Bishop Airport),525,Casual Member
20152808,749,7334,01/01/2023 21:20,Simcoe St / Wellington St North,7291,01/01/2023 21:33,190 Queens Quay E,3612,Casual Member
20152821,232,7110,01/01/2023 21:26,Queen St E / Berkeley St,7693,01/01/2023 21:30,NULL,5025,Casual Member
20152823,1459,7491,01/01/2023 21:27,D'Arcy St / Spadina Ave - SMART,7121,01/01/2023 21:51,Jarvis St / Dundas St E,7113,Casual Member
20152827,1725,7248,01/01/2023 21:28,Baldwin Ave / Spadina Ave - SMART,7256,01/01/2023 21:57,Vanauley St / Queen St W - SMART,2448,Casual Member
20152873,332,7275,01/01/2023 21:46,Queen St W / James St,7038,01/01/2023 21:51,Dundas St W / Yonge St,1032,Casual Member
20152887,1418,7352,01/01/2023 21:50,Cosburn Ave / Donlands Ave,7124,01/01/2023 22:14,Dundas St E / Broadview Ave,5370,Casual Member
20152903,272,7188,01/01/2023 21:53,Exhibition GO (Atlantic Ave),7322,01/01/2023 21:58,King St W / Brant St,3861,Casual Member
20152957,614,7462,01/01/2023 22:22,Richmond St E / Yonge St,7720,01/01/2023 22:33,NULL,173,Annual Member
20152964,855,7045,01/01/2023 22:25,Bond St / Queen St E,7132,01/01/2023 22:39,Kendal Ave / Spadina Rd,6881,Annual Member
20153041,760,7169,01/01/2023 22:48,Front St W / Bay St (North Side),7100,01/01/2023 23:01,Dundas St E / Regent Park Blvd,2779,Annual Member
20153046,1618,7069,01/01/2023 22:50,Queen St W / Spadina Ave,7542,01/01/2023 23:17,Queen St W / John St,4366,Casual Member
20153086,1219,7073,01/01/2023 23:06,Spadina Ave / Fort York Blvd,7204,01/01/2023 23:26,College St / Crawford St,5517,Annual Member
20153088,1170,7417,01/01/2023 23:06,King St W / Jordan St,7333,01/01/2023 23:26,King St E / Victoria St,5980,Casual Member
20153093,511,7329,01/01/2023 23:09,Crawford St / Queen St W,7192,01/01/2023 23:17,Harbord St / Clinton St,1468,Casual Member
20153117,525,7146,01/01/2023 23:19,Christie St / Benson Ave (Wychwood Barns),7240,01/01/2023 23:28,Bloor St W / Shaw Ave - SMART,1110,Casual Member
20153136,1683,7059,01/01/2023 23:27,Front St W / Blue Jays Way,7025,01/01/2023 23:55,Ted Rogers Way / Bloor St E,111,Casual Member
20153150,525,7245,01/01/2023 23:33,Tecumseth St / Queen St W - SMART,7155,01/01/2023 23:42,Bathurst St / Lennox St,6601,Casual Member
20153188,661,7007,01/01/2023 23:55,College St / Huron St,7272,01/02/2023 00:06,Yonge St / Dundonald St - SMART,4779,Annual Member
20153201,667,7069,01/02/2023 00:02,Queen St W / Spadina Ave,7027,01/02/2023 00:13,Beverley  St / Dundas St W,4366,Casual Member
20153255,682,7292,01/02/2023 00:40,Granby St / Church St - SMART,7433,01/02/2023 00:51,Dundas St E / Boulton Ave - SMART,3709,Casual Member
20153274,701,7055,01/02/2023 01:02,Jarvis St / Carlton St,7410,01/02/2023 01:13,Howard St / Rose Ave,1907,Casual Member
